"","ID","Név","Link","Kategória","Kivitel","Üzemanyag","Újkori.ára.(mHUF)","Hengerek.száma","Maximális.teljesítmény.(kW)","Maximális.teljesítmény.(LE)","Végsebesség.(km/h)","Gyorsulás.(s)","CO2.kibocsátás.(g/km)","Vegyes.fogyasztás.(l)","Össztömeg.(kg)","Szélesség.(mm)","Hosszúság.(mm)","Magasság.(mm)","Ajtók.száma","Szállítható.személyek.száma"
"519",519,"ALFA ROMEO Alfa 75 1.8 (1985-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_1.8-206","Középkategória","Sedan","Benzin",NA,4,88,120,NA,NA,NA,NA,1485,NA,NA,NA,4,5
"520",520,"ALFA ROMEO Alfa 75 1.8 i.e. (1989-1990)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_1.8_i.e.-207","Középkategória","Sedan","Benzin",NA,4,88,120,NA,NA,NA,NA,1485,NA,NA,NA,4,5
"521",521,"ALFA ROMEO Alfa 75 2.0 (1985-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.0-208","Középkategória","Sedan","Benzin",NA,4,94,128,NA,NA,NA,NA,1485,NA,NA,NA,4,5
"522",522,"ALFA ROMEO Alfa 75 2.0 Twin Spark (1987-1988)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.0_twin_spark-209","Középkategória","Sedan","Benzin",NA,4,109,148,NA,NA,NA,NA,1600,NA,NA,NA,4,5
"523",523,"ALFA ROMEO Alfa 75 1.8 Turbo America (1986-1988)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_1.8_turbo_america-210","Középkategória","Sedan","Benzin",NA,4,110,150,NA,NA,NA,NA,1485,NA,NA,NA,4,5
"524",524,"ALFA ROMEO Alfa 75 1.8 Turbo QV (1988-1993)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_1.8_turbo_qv-211","Középkategória","Sedan","Benzin",NA,4,121,165,NA,NA,NA,NA,1485,NA,NA,NA,4,5
"525",525,"ALFA ROMEO Alfa 75 2.5 V6 QV (1986-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.5_v6_qv-212","Középkategória","Sedan","Benzin",NA,6,110,150,NA,NA,NA,NA,1485,NA,NA,NA,4,5
"526",526,"ALFA ROMEO Alfa 75 1.8 i.e. (1990-1992)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_1.8_i.e.-213","Középkategória","Sedan","Benzin",NA,4,88,120,NA,NA,NA,NA,1485,NA,NA,NA,4,5
"527",527,"ALFA ROMEO Alfa 75 2.0 Twin Spark (1988-1992)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.0_twin_spark-214","Középkategória","Sedan","Benzin",NA,4,107,146,NA,NA,NA,NA,1600,NA,NA,NA,4,5
"528",528,"ALFA ROMEO Alfa 75 2.0 Twin Spark S (1987-1989)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.0_twin_spark_s-215","Középkategória","Sedan","Benzin",NA,4,107,146,NA,NA,NA,NA,1495,NA,NA,NA,4,5
"529",529,"ALFA ROMEO Alfa 75 2.3 Milano (1987.)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.3_milano-216","Középkategória","Sedan","Benzin",NA,6,115,156,NA,NA,NA,NA,1680,NA,NA,NA,4,5
"530",530,"ALFA ROMEO Alfa 75 2.5 V6 Quadrifoglio Verde (1986-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.5_v6_quadrifoglio_verde-217","Középkategória","Sedan","Benzin",NA,6,110,150,NA,NA,NA,NA,1640,NA,NA,NA,4,5
"531",531,"ALFA ROMEO Alfa 75 2.5 V6 QV (1986-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.5_v6_qv-218","Középkategória","Sedan","Benzin",NA,6,115,156,NA,NA,NA,NA,1600,NA,NA,NA,4,5
"532",532,"ALFA ROMEO Alfa 75 2.5 V6 (1987-1988)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.5_v6-219","Középkategória","Sedan","Benzin",NA,6,110,150,NA,NA,NA,NA,1600,NA,NA,NA,4,5
"533",533,"ALFA ROMEO Alfa 75 2.5 V6 Super (1987-1988)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.5_v6_super-220","Középkategória","Sedan","Benzin",NA,6,110,150,NA,NA,NA,NA,1600,NA,NA,NA,4,5
"534",534,"ALFA ROMEO Alfa 75 2.5 V6 Quadrifoglio Verde (1986-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.5_v6_quadrifoglio_verde-221","Középkategória","Sedan","Benzin",NA,6,110,150,NA,NA,NA,NA,1680,NA,NA,NA,4,5
"535",535,"ALFA ROMEO Alfa 75 3.0 V6 America (1987-1990)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_3.0_v6_america-222","Középkategória","Sedan","Benzin",NA,6,136,185,NA,NA,NA,NA,1600,NA,NA,NA,4,5
"536",536,"ALFA ROMEO Alfa 75 3.0 V6 (America) (1987-1990)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_3.0_v6_america-223","Középkategória","Sedan","Benzin",NA,6,136,185,NA,NA,NA,NA,1680,NA,NA,NA,4,5
"537",537,"ALFA ROMEO Alfa 75 3.0 V6 (America) (1987-1990)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_3.0_v6_america-224","Középkategória","Sedan","Benzin",NA,6,136,185,NA,NA,NA,NA,1680,NA,NA,NA,4,5
"538",538,"ALFA ROMEO Alfa 75 3.0 V6 QV (1987-1992)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_3.0_v6_qv-225","Középkategória","Sedan","Benzin",NA,6,141,192,NA,NA,NA,NA,1680,NA,NA,NA,4,5
"539",539,"ALFA ROMEO Alfa 75 2.0 TD (1986-1992)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.0_td-226","Középkategória","Sedan","Dízel",NA,4,70,95,NA,NA,NA,NA,1660,NA,NA,NA,4,5
"540",540,"ALFA ROMEO Alfa 75 2.4 TD (1988-1993)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_75_2.4_td-227","Középkategória","Sedan","Dízel",NA,4,81,110,NA,NA,NA,NA,1660,NA,NA,NA,4,5
"541",541,"ALFA ROMEO 4.7 (2007–)","https://katalogus.hasznaltauto.hu/alfa_romeo/4.7-78492",NA,"Coupe","Benzin",NA,8,331,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",542,"ALFA ROMEO 4.7 (2008–)","https://katalogus.hasznaltauto.hu/alfa_romeo/4.7-78493",NA,"Cabrio","Benzin",NA,8,331,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",543,"ALFA ROMEO 8C 2300 (1931–)","https://katalogus.hasznaltauto.hu/alfa_romeo/8c_2300-78494",NA,"Lépcsõshátú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",544,"ALFA ROMEO 8C 2900 (1935–)","https://katalogus.hasznaltauto.hu/alfa_romeo/8c_2900-78495",NA,"Lépcsõshátú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",545,"ALFA ROMEO 4.7 (2008.)","https://katalogus.hasznaltauto.hu/alfa_romeo/4.7-78496",NA,"Coupe","Benzin",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",546,"ALFA ROMEO Alfa 90 2.0 Iniezione (1984-1986)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_90_2.0_iniezione-230","Középkategória","Sedan","Benzin",NA,4,94,128,NA,NA,NA,NA,1505,NA,NA,NA,4,5
"547",547,"ALFA ROMEO Alfa 90 2.5 V6 Quadr. Oro (1984-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_90_2.5_v6_quadr._oro-231","Középkategória","Sedan","Benzin",NA,6,110,150,NA,NA,NA,NA,1595,NA,NA,NA,4,5
"548",548,"ALFA ROMEO Alfa 90 2.4 Turbo (1985-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_90_2.4_turbo-232","Középkategória","Sedan","Dízel",NA,4,81,110,NA,NA,NA,NA,1675,NA,NA,NA,4,5
"549",549,"ALFA ROMEO Alfasud 1.3 (1981-1982)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.3-28","Alsó középkategória","Ferdehátú","Benzin",NA,4,55,75,NA,NA,NA,NA,1300,NA,NA,NA,3,5
"550",550,"ALFA ROMEO Alfasud 1.3 SC (1982-1983)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.3_sc-29","Alsó középkategória","Ferdehátú","Benzin",NA,4,55,75,NA,NA,NA,NA,1320,NA,NA,NA,3,5
"551",551,"ALFA ROMEO Alfasud 1.3 SC (1982-1983)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.3_sc-30","Alsó középkategória","Ferdehátú","Benzin",NA,4,55,75,NA,NA,NA,NA,1300,NA,NA,NA,3,5
"552",552,"ALFA ROMEO Alfasud 1.3 SC (1982-1983)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.3_sc-31","Alsó középkategória","Ferdehátú","Benzin",NA,4,55,75,NA,NA,NA,NA,1310,NA,NA,NA,5,5
"553",553,"ALFA ROMEO Alfasud Ti 1.3 (1981-1982)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_ti_1.3-32","Alsó középkategória","Ferdehátú","Benzin",NA,4,63,86,NA,NA,NA,NA,1300,NA,NA,NA,3,5
"554",554,"ALFA ROMEO Alfasud 1.5 (1981-1982)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.5-33","Alsó középkategória","Ferdehátú","Benzin",NA,4,61,83,NA,NA,NA,NA,1300,NA,NA,NA,3,5
"555",555,"ALFA ROMEO Alfasud 1.5 Quadrifoglio (1982-1983)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.5_quadrifoglio-34","Alsó középkategória","Ferdehátú","Benzin",NA,4,70,95,NA,NA,NA,NA,1320,NA,NA,NA,5,5
"556",556,"ALFA ROMEO Alfasud 1.5 Ti (1982-1984)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.5_ti-35","Alsó középkategória","Ferdehátú","Benzin",NA,4,77,105,NA,NA,NA,NA,1320,NA,NA,NA,3,5
"557",557,"ALFA ROMEO Alfasud 1.5 Ti Q.Verde (1982-1983)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.5_ti_q.verde-36","Alsó középkategória","Ferdehátú","Benzin",NA,4,77,105,NA,NA,NA,NA,1320,NA,NA,NA,3,5
"558",558,"ALFA ROMEO Alfasud 1.5 Sprint (1983-1986)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.5_sprint-37","Alsó középkategória","Coupe","Benzin",NA,4,70,95,NA,NA,NA,NA,1340,NA,NA,NA,3,4
"559",559,"ALFA ROMEO Alfasud 1.5 Sprint Veloce (1979-1983)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfasud_1.5_sprint_veloce-38","Alsó középkategória","Coupe","Benzin",NA,4,70,95,NA,NA,NA,NA,1320,NA,NA,NA,3,4
"560",560,"ALFA ROMEO Alfetta 1.8 (1979-1982)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_1.8-192","Alsó középkategória","Sedan","Benzin",NA,4,90,122,NA,NA,NA,NA,1545,NA,NA,NA,4,5
"561",561,"ALFA ROMEO Alfetta 1.8 L (1982-1983)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_1.8_l-193","Alsó középkategória","Sedan","Benzin",NA,4,90,122,NA,NA,NA,NA,1545,NA,NA,NA,4,5
"562",562,"ALFA ROMEO Alfetta 1.6 L (1977-1982)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_1.6_l-194","Alsó középkategória","Sedan","Benzin",NA,4,79,107,NA,NA,NA,NA,1555,NA,NA,NA,4,5
"563",563,"ALFA ROMEO Alfetta 1.6 (1983-1984)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_1.6-195","Alsó középkategória","Sedan","Benzin",NA,4,79,107,NA,NA,NA,NA,1555,NA,NA,NA,4,5
"564",564,"ALFA ROMEO Alfetta 2.0 L (1978-1982)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_2.0_l-196","Alsó középkategória","Sedan","Benzin",NA,4,96,131,NA,NA,NA,NA,1580,NA,NA,NA,4,5
"565",565,"ALFA ROMEO Alfetta 2.0 (1983-1984)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_2.0-197","Alsó középkategória","Sedan","Benzin",NA,4,96,131,NA,NA,NA,NA,1580,NA,NA,NA,4,5
"566",566,"ALFA ROMEO Alfetta 2.0 Lusso (1982-1983)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_2.0_lusso-198","Alsó középkategória","Sedan","Benzin",NA,4,96,131,NA,NA,NA,NA,1580,NA,NA,NA,4,5
"567",567,"ALFA ROMEO Alfetta 2.0 Quadrifoglio (1983-1984)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_2.0_quadrifoglio-199","Alsó középkategória","Sedan","Benzin",NA,4,96,131,NA,NA,NA,NA,1585,NA,NA,NA,4,5
"568",568,"ALFA ROMEO Alfetta 2.0 GTV L (1978-1983)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_2.0_gtv_l-200","Alsó középkategória","Coupe","Benzin",NA,4,96,131,NA,NA,NA,NA,1450,NA,NA,NA,2,4
"569",569,"ALFA ROMEO Alfetta GTV 2.0 (1983-1986)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_gtv_2.0-201","Alsó középkategória","Coupe","Benzin",NA,4,96,131,NA,NA,NA,NA,1460,NA,NA,NA,2,4
"570",570,"ALFA ROMEO GTV 6  2.5 (1980-1987)","https://katalogus.hasznaltauto.hu/alfa_romeo/gtv_6_2.5-202","Alsó középkategória","Coupe","Benzin",NA,6,116,158,205,8.3,NA,NA,1450,1664,4260,1330,3,4
"571",571,"ALFA ROMEO Alfetta 2.4 Turbo (1983-1984)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfetta_2.4_turbo-203","Alsó középkategória","Sedan","Dízel",NA,4,70,95,NA,NA,NA,NA,1695,NA,NA,NA,4,5
"572",572,"ALFA ROMEO Arna 1.2 L (1984-1985)","https://katalogus.hasznaltauto.hu/alfa_romeo/arna_1.2_l-39","Alsó középkategória","Ferdehátú","Benzin",NA,4,44,60,NA,NA,NA,NA,1275,NA,NA,NA,3,5
"573",573,"ALFA ROMEO Arna 1.3 Ti (1984-1985)","https://katalogus.hasznaltauto.hu/alfa_romeo/arna_1.3_ti-40","Alsó középkategória","Ferdehátú","Benzin",NA,4,63,86,NA,NA,NA,NA,1275,NA,NA,NA,3,5
"574",574,"ALFA ROMEO 2.6 (1962–)","https://katalogus.hasznaltauto.hu/alfa_romeo/2.6-67202",NA,"Lépcsõshátú","Benzin",NA,6,96,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",575,"ALFA ROMEO 1.8 (1969-1971)","https://katalogus.hasznaltauto.hu/alfa_romeo/1.8-67203",NA,"Lépcsõshátú","Benzin",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",576,"ALFA ROMEO 2.0 (1970-1971)","https://katalogus.hasznaltauto.hu/alfa_romeo/2.0-67204",NA,"Lépcsõshátú","Benzin",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",577,"ALFA ROMEO Alfa Brera 2.2 JTS (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.2_jts-694","Középkategória","Coupe","Benzin",9.295,4,136,185,222,8.6,225,9.41,1890,1830,4410,1341,2,4
"578",578,"ALFA ROMEO Alfa Brera 2.2 JTS Selespeed (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.2_jts_selespeed-695","Középkategória","Coupe","Benzin",9.795,4,136,185,222,8.6,225,9.41,1890,1830,4410,1341,2,4
"579",579,"ALFA ROMEO Alfa Brera 2.2 JTS Sky Window (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.2_jts_sky_window-696","Középkategória","Coupe","Benzin",9.695,4,136,185,222,8.6,225,9.41,1890,1830,4410,1341,2,4
"580",580,"ALFA ROMEO Alfa Brera 2.2 JTS Sky Window Selespeed (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.2_jts_sky_window_selespeed-697","Középkategória","Coupe","Benzin",10.195,4,136,185,222,8.6,225,9.41,1890,1830,4410,1341,2,4
"581",581,"ALFA ROMEO Alfa Brera 3.2 V6 JTS Q4 (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_3.2_v6_jts_q4-698","Középkategória","Coupe","Benzin",12.9,6,191,260,240,6.8,275,11.51,2050,1830,4410,1341,2,4
"582",582,"ALFA ROMEO Alfa Brera 3.2 V6 JTS Q4 (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_3.2_v6_jts_q4_automata-699","Középkategória","Coupe","Benzin",13.4,6,191,260,240,6.8,275,11.51,2050,1830,4410,1341,2,4
"583",583,"ALFA ROMEO Alfa Brera 3.2 V6 JTS Q4 Sky Window (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_3.2_v6_jts_q4_sky_window-700","Középkategória","Coupe","Benzin",13.2,6,191,260,240,6.8,275,11.51,2050,1830,4410,1341,2,4
"584",584,"ALFA ROMEO Alfa Brera 3.2 V6 JTS Q4 Sky Window (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_3.2_v6_jts_q4_sky_window_automata-701","Középkategória","Coupe","Benzin",13.7,6,191,260,240,6.8,275,11.51,2050,1830,4410,1341,2,4
"585",585,"ALFA ROMEO Alfa Brera 2.4 JTD (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.4_jtd-702","Középkategória","Coupe","Dízel",10.3,5,147,200,228,8.1,181,6.81,2020,1830,4410,1341,2,4
"586",586,"ALFA ROMEO Alfa Brera 2.4 JTD Sky Window (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.4_jtd_sky_window-703","Középkategória","Coupe","Dízel",10.6,5,147,200,228,8.1,181,6.81,2020,1830,4410,1341,2,4
"587",587,"ALFA ROMEO Alfa Brera 2.2 JTS (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.2_jts-704","Középkategória","Coupe","Benzin",10.215,4,136,185,222,8.6,225,9.41,1855,1830,4410,1341,2,4
"588",588,"ALFA ROMEO Alfa Brera 2.2 JTS Selespeed (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.2_jts_selespeed-705","Középkategória","Coupe","Benzin",10.735,4,136,185,222,8.6,225,9.41,1855,1830,4410,1341,2,4
"589",589,"ALFA ROMEO Alfa Brera 3.2 V6 JTS Q4 (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_3.2_v6_jts_q4-706","Középkategória","Coupe","Benzin",13.795,6,191,260,240,6.8,275,11.51,2015,1830,4410,1341,2,4
"590",590,"ALFA ROMEO Alfa Brera 3.2 V6 JTS Q4 (Automata)  (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_3.2_v6_jts_q4_automata-707","Középkategória","Coupe","Benzin",14.315,6,191,260,240,6.8,275,11.51,2035,1830,4410,1341,2,4
"591",591,"ALFA ROMEO Alfa Brera 2.4 JTDm (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.4_jtdm-708","Középkategória","Coupe","Dízel",11.18,5,154,209,228,8.1,181,6.81,1985,1830,4410,1341,2,4
"592",592,"ALFA ROMEO Alfa Brera 2.4 JTDm (Automata)  (2008-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_brera_2.4_jtdm_automata-709","Középkategória","Coupe","Dízel",11.7,5,147,200,228,8.1,181,6.81,1985,1830,4410,1341,2,4
"593",593,"ALFA ROMEO 1300 Super (1974-1978)","https://katalogus.hasznaltauto.hu/alfa_romeo/1300_super-77982",NA,"Lépcsõshátú","Benzin",NA,4,64,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",594,"ALFA ROMEO 1600 Super (1974-1978)","https://katalogus.hasznaltauto.hu/alfa_romeo/1600_super-77983",NA,"Lépcsõshátú","Benzin",NA,4,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",595,"ALFA ROMEO 1300 TI (1969-1975)","https://katalogus.hasznaltauto.hu/alfa_romeo/1300_ti-77984",NA,"Lépcsõshátú","Benzin",NA,4,62,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",596,"ALFA ROMEO 1600 Super (1964–)","https://katalogus.hasznaltauto.hu/alfa_romeo/1600_super-77985",NA,"Lépcsõshátú","Benzin",NA,4,71,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",597,"ALFA ROMEO 1.8 D (1976-1978)","https://katalogus.hasznaltauto.hu/alfa_romeo/1.8_d-77986",NA,"Lépcsõshátú","Dízel",NA,4,38,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",598,"ALFA ROMEO 1300 Super (1974-1978)","https://katalogus.hasznaltauto.hu/alfa_romeo/1300_super-77987",NA,"Coupe","Benzin",NA,4,64,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",599,"ALFA ROMEO 1600 Super (1974-1978)","https://katalogus.hasznaltauto.hu/alfa_romeo/1600_super-77988",NA,"Coupe","Benzin",NA,4,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",600,"ALFA ROMEO 1.6 (1967–)","https://katalogus.hasznaltauto.hu/alfa_romeo/1.6-77989",NA,"Lépcsõshátú","Benzin",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",601,"ALFA ROMEO Giulia 2.0 Giulia (Automata)  (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.0_giulia_automata-102934","Középkategória","Sedan","Benzin",10.01,4,147,200,235,6.6,138,5.91,2005,1873,4639,1426,4,5
"602",602,"ALFA ROMEO Giulia 2.0 Super (Automata)  (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.0_super_automata-102935","Középkategória","Sedan","Benzin",10.51,4,147,200,235,6.6,138,5.91,2005,1873,4639,1426,4,5
"603",603,"ALFA ROMEO Giulia 2.0 Veloce Q4 (Automata)  (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.0_veloce_q4_automata-102936","Középkategória","Sedan","Benzin",13.75,4,206,280,240,5.2,148,6.41,2005,1873,4639,1450,4,5
"604",604,"ALFA ROMEO Giulia 2.9 T V6 Quadrifoglio (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.9_t_v6_quadrifoglio-102937","Középkategória","Sedan","Benzin",22.95,6,375,510,307,3.9,198,8.51,2100,1873,4639,1426,4,5
"605",605,"ALFA ROMEO Giulia 2.9 T V6 Quadrifoglio (Automata)  (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.9_t_v6_quadrifoglio_automata-102938","Középkategória","Sedan","Benzin",23.7,6,375,510,307,3.9,189,8.21,2150,1873,4639,1426,4,5
"606",606,"ALFA ROMEO Giulia 2.2 D Giulia (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.2_d_giulia-102939","Középkategória","Sedan","Dízel",8.99,4,100,136,215,9.2,109,4.21,1940,1860,4640,1436,4,5
"607",607,"ALFA ROMEO Giulia 2.2 D Giulia (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.2_d_giulia-102940","Középkategória","Sedan","Dízel",9.26,4,110,150,220,8.4,109,4.21,1940,1860,4640,1436,4,5
"608",608,"ALFA ROMEO Giulia 2.2 D Super (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.2_d_super-102941","Középkategória","Sedan","Dízel",9.76,4,110,150,220,8.4,109,4.21,1940,1860,4640,1436,4,5
"609",609,"ALFA ROMEO Giulia 2.2 D Super (Automata)  (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.2_d_super_automata-102942","Középkategória","Sedan","Dízel",10.51,4,110,150,220,8.2,109,4.21,2020,1860,4640,1436,4,5
"610",610,"ALFA ROMEO Giulia 2.2 D Super (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.2_d_super-102943","Középkategória","Sedan","Dízel",10.29,4,132,180,230,7.2,109,4.21,1940,1860,4640,1436,4,5
"611",611,"ALFA ROMEO Giulia 2.2 D Super (Automata)  (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.2_d_super_automata-102944","Középkategória","Sedan","Dízel",11.04,4,132,180,230,6.8,109,4.21,2020,1860,4640,1436,4,5
"612",612,"ALFA ROMEO Giulia 2.2 D Veloce Q4 (Automata)  (2016–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.2_d_veloce_q4_automata-102945","Középkategória","Sedan","Dízel",13.3,4,154,209,235,6.8,112,4.71,2005,1860,4640,1450,4,5
"613",613,"ALFA ROMEO Giulia 2.0 Elegante (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.0_elegante_automata-111523","Középkategória","Sedan","Benzin",9.99,4,147,200,235,6.6,138,5.91,2005,1873,4639,1426,4,5
"614",614,"ALFA ROMEO Giulia 2.2 D Super Q4 (Automata)  (2017–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.2_d_super_q4_automata-111524","Középkategória","Sedan","Dízel",12.211,4,132,180,230,6.9,122,4.71,2020,1860,4640,1436,4,5
"615",615,"ALFA ROMEO Giulia 2.0 Giulia (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.0_giulia_automata-114906","Középkategória","Sedan","Benzin",10.491,4,148,201,235,6.6,162,7.01,1929,1860,4640,1426,4,5
"616",616,"ALFA ROMEO Giulia 2.0 Super (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.0_super_automata-114907","Középkategória","Sedan","Benzin",10.991,4,148,201,235,6.6,162,7.01,1929,1860,4640,1426,4,5
"617",617,"ALFA ROMEO Giulia 2.0 Veloce Q4 (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.0_veloce_q4_automata-114908","Középkategória","Sedan","Benzin",14.397,4,206,280,240,5.2,177,7.71,2030,1860,4640,1450,4,5
"618",618,"ALFA ROMEO Giulia 2.0 Veloce TI Q4 (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.0_veloce_ti_q4_automata-114909","Középkategória","Sedan","Benzin",16.91,4,206,280,240,5.2,177,7.71,2030,1873,4639,1450,4,5
"619",619,"ALFA ROMEO Giulia 2.9 T V6 Quadrifoglio (Automata)  (2018–)","https://katalogus.hasznaltauto.hu/alfa_romeo/giulia_2.9_t_v6_quadrifoglio_automata-114910","Középkategória","Sedan","Benzin",24.309,6,375,510,307,3.9,212,9.21,2080,1873,4639,1426,4,4
